'F. contable';'F. valor';'Concepto';'Importe';'Saldo';'Seq';'Import num';'Saldo anterior';'Tiene fecha';'Fecha Valor Concepto';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
14/07/2011;14/07/2011;'CAFET.C T PRAT';-3,20 €;8.588,53 €;1518;-3,20;13.112,62 €;'sin fechas';14/07/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14/07/2011;14/07/2011;'CARREFOUR-[MODA]';-54,23 €;8.534,30 €;1519;-54,23;13.058,39 €;'sin fechas';14/07/2011;'CARREFOURMODA';'Gastos_Compras';'Supermercado';'VARIABLES'
14/07/2011;14/07/2011;'DECATHLON';-16,95 €;8.517,35 €;1520;-16,95;13.041,44 €;'sin fechas';14/07/2011;'DECATHLON';'Gastos_Compras';'Deportivo';'VARIABLES'
15/07/2011;15/07/2011;'CAFET.C T PRAT';-2,50 €;8.514,85 €;1521;-2,50;13.038,94 €;'sin fechas';15/07/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/07/2011;15/07/2011;'CCM VIDA Y P SEGURO PRESTAMO';-27,52 €;8.487,33 €;1522;-27,52;13.011,42 €;'sin fechas';15/07/2011;'CCM';'Gastos_Seguros';'Seguro vida';'FIJO'
15/07/2011;15/07/2011;'CCM VIDA Y PENSIO 000000493358';-19,17 €;8.468,16 €;1523;-19,17;12.992,25 €;'sin fechas';15/07/2011;'CCM';'Gastos_Seguros';'Seguro vida';'FIJO'
15/07/2011;15/07/2011;'EROSKI-[COMIDA]';-23,56 €;8.444,60 €;1524;-23,56;12.968,69 €;'sin fechas';15/07/2011;'EROSKICOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
15/07/2011;15/07/2011;'GREENWICH PIEL, S.L\\TARRASA';-9,99 €;8.434,61 €;1525;-9,99;12.958,70 €;'sin fechas';15/07/2011;'GREENWICH';'Gastos_Compras';'Ropa';'VARIABLES'
15/07/2011;18/07/2011;'INFORMACIO I TECNOLOGIA DE CAT';1.666,50 €;10.101,11 €;1526;1.666,50;14.625,20 €;'sin fechas';18/07/2011;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
15/07/2011;15/07/2011;'VIENA';-2,70 €;10.098,41 €;1527;-2,70;14.622,50 €;'sin fechas';15/07/2011;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
16/07/2011;16/07/2011;'ES STA. MARGARITA';-43,14 €;10.055,27 €;1528;-43,14;14.579,36 €;'sin fechas';16/07/2011;'STA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
16/07/2011;16/07/2011;'MERCADONA';-213,94 €;9.841,33 €;1529;-213,94;14.365,42 €;'sin fechas';16/07/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
16/07/2011;16/07/2011;'SUMA XERTA II \\XERTA';-24,95 €;9.816,38 €;1530;-24,95;14.340,47 €;'sin fechas';16/07/2011;'SUMA';'Gastos_Compras';'Supermercado';'VARIABLES'
16/07/2011;16/07/2011;'VIENA';-9,90 €;9.806,48 €;1531;-9,90;14.330,57 €;'sin fechas';16/07/2011;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
18/07/2011;18/07/2011;'ONO';-92,67 €;9.713,81 €;1532;-92,67;14.237,90 €;'sin fechas';18/07/2011;'ONO';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
18/07/2011;18/07/2011;'SABECO';-65,69 €;9.648,12 €;1533;-65,69;14.172,21 €;'sin fechas';18/07/2011;'SABECO';'Gastos_Compras';'Supermercado';'VARIABLES'
20/07/2011;20/07/2011;'AG.TRIBUT GABRIEL';100,00 €;9.748,12 €;1534;100,00;14.272,21 €;'sin fechas';20/07/2011;'AGTRIBUT';'Ingresos';'Subvenciones';
20/07/2011;20/07/2011;'ENDESA ENERG EE_XXI40025545678';-95,07 €;9.653,05 €;1535;-95,07;14.177,14 €;'sin fechas';20/07/2011;'ENDESA';'Gastos_Servicios tipicos';'Electricidad';'FIJO'
22/07/2011;16/07/2011;'AUTOPISTA TERR';-6,00 €;9.647,05 €;1536;-6,00;14.171,14 €;'sin fechas';16/07/2011;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
25/07/2011;16/07/2011;'AUTOPISTA TERR';-8,95 €;9.638,10 €;1537;-8,95;14.162,19 €;'sin fechas';16/07/2011;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/07/2011;27/07/2011;'FOMENT DE TERRASSA, S.A. FOMEN';1.541,02 €;11.179,12 €;1538;1.541,02;15.703,21 €;'sin fechas';27/07/2011;'FOMENT';'Ingresos';'Nomina';'FIJO'
27/07/2011;28/07/2011;'INFORMACIO I TECNOLOGIA DE CAT';1.526,20 €;12.705,32 €;1539;1.526,20;17.229,41 €;'sin fechas';28/07/2011;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
30/07/2011;30/07/2011;'CINES OSCAR \\ROQUETES';-19,00 €;12.686,32 €;1540;-19,00;17.210,41 €;'sin fechas';30/07/2011;'CINES';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
31/07/2011;31/07/2011;'RECIBO PTMOS. 3061-0960001518';-598,03 €;12.088,29 €;1541;-598,03;16.612,38 €;'sin fechas';31/07/2011;'RECIBO';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
01/08/2011;01/08/2011;'AJUNTAMENT DE TER 850000031046';-42,93 €;12.045,36 €;1542;-42,93;16.569,45 €;'sin fechas';01/08/2011;'AJUNTAMENT';'Gastos_Banco y organismos';'Ayuntamiento';'FIJO'
01/08/2011;01/08/2011;'CIA.DE SEGUROS AD 006662671613';-73,20 €;11.972,16 €;1543;-73,20;16.496,25 €;'sin fechas';01/08/2011;'CIADE';'Gastos_Salud, saber y deporte';'Medico';'VARIABLES'
01/08/2011;01/08/2011;'E.S. BAIX EBRE \\TORTOSA';-32,51 €;11.939,65 €;1544;-32,51;16.463,74 €;'sin fechas';01/08/2011;'BAIX';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
01/08/2011;01/08/2011;'EMTE MULTISERVICIOS, S 1038842';-67,40 €;11.872,25 €;1545;-67,40;16.396,34 €;'sin fechas';01/08/2011;'EMTE';'Gastos_Servicios tipicos';'Otros servicios';'VARIABLES'
01/08/2011;01/08/2011;'MANTENIMIENTO';-1,50 €;11.870,75 €;1546;-1,50;16.394,84 €;'sin fechas';01/08/2011;'MANTENIMIENTO';'Gastos_Banco y organismos';'Cargos banco';'FIJO'
02/08/2011;02/08/2011;'BON AREA';-27,90 €;11.842,85 €;1547;-27,90;16.366,94 €;'sin fechas';02/08/2011;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
02/08/2011;02/08/2011;'IKEA';-21,95 €;11.820,90 €;1548;-21,95;16.344,99 €;'sin fechas';02/08/2011;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
02/08/2011;02/08/2011;'MEDIA MARKT';-73,90 €;11.747,00 €;1549;-73,90;16.271,09 €;'sin fechas';02/08/2011;'MEDIA';'Gastos_Compras';'Hobbys';'VARIABLES'
02/08/2011;02/08/2011;'RESTAURANTES';-16,40 €;11.730,60 €;1550;-16,40;16.254,69 €;'sin fechas';02/08/2011;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/08/2011;03/08/2011;'CARREFOUR-[COMIDA]';-85,53 €;11.645,07 €;1551;-85,53;16.169,16 €;'sin fechas';03/08/2011;'CARREFOURCOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
04/08/2011;04/08/2011;'IKEA';-35,39 €;11.609,68 €;1552;-35,39;16.133,77 €;'sin fechas';04/08/2011;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
04/08/2011;04/08/2011;'RESTAURANTES';-9,90 €;11.599,78 €;1553;-9,90;16.123,87 €;'sin fechas';04/08/2011;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/08/2011;04/08/2011;'XFERA MOVILES SA 2767906';-45,71 €;11.554,07 €;1554;-45,71;16.078,16 €;'sin fechas';04/08/2011;'XFERA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
05/08/2011;05/08/2011;'ALCAMPO';-49,32 €;11.504,75 €;1555;-49,32;16.028,84 €;'sin fechas';05/08/2011;'ALCAMPO';'Gastos_Compras';'Supermercado';'VARIABLES'
05/08/2011;05/08/2011;'BOLIN SHIJIA, SCP';-21,50 €;11.483,25 €;1556;-21,50;16.007,34 €;'sin fechas';05/08/2011;'BOLIN';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/08/2011;05/08/2011;'MERCADONA';-210,18 €;11.273,07 €;1557;-210,18;15.797,16 €;'sin fechas';05/08/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
05/08/2011;05/08/2011;'VIENA';-13,60 €;11.259,47 €;1558;-13,60;15.783,56 €;'sin fechas';05/08/2011;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/08/2011;08/08/2011;'CAFET.C T PRAT';-0,70 €;11.258,77 €;1559;-0,70;15.782,86 €;'sin fechas';08/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/08/2011;08/08/2011;'CASA EVARISTO';-18,26 €;11.240,51 €;1560;-18,26;15.764,60 €;'sin fechas';08/08/2011;'CASA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/08/2011;08/08/2011;'GUSTEMS';-11,97 €;11.228,54 €;1561;-11,97;15.752,63 €;'sin fechas';08/08/2011;'GUSTEMS';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/08/2011;08/08/2011;'JAMAICA TERRASSA 1';-4,30 €;11.224,24 €;1562;-4,30;15.748,33 €;'sin fechas';08/08/2011;'JAMAICA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/08/2011;08/08/2011;'TOCINERIES VENTURA';-10,35 €;11.213,89 €;1563;-10,35;15.737,98 €;'sin fechas';08/08/2011;'TOCINERIES';'Gastos_Compras';'Supermercado';'VARIABLES'
09/08/2011;01/08/2011;'AUTOPISTA TERR';-6,00 €;11.207,89 €;1564;-6,00;15.731,98 €;'sin fechas';01/08/2011;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/08/2011;09/08/2011;'CAFET.C T PRAT';-0,70 €;11.207,19 €;1565;-0,70;15.731,28 €;'sin fechas';09/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
09/08/2011;09/08/2011;'LIDL TERRASSA';-13,55 €;11.193,64 €;1566;-13,55;15.717,73 €;'sin fechas';09/08/2011;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
09/08/2011;09/08/2011;'REINT.CAJERO';-70,00 €;11.123,64 €;1567;-70,00;15.647,73 €;'sin fechas';09/08/2011;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
10/08/2011;01/08/2011;'AUTOPISTA TERR';-8,95 €;11.114,69 €;1568;-8,95;15.638,78 €;'sin fechas';01/08/2011;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/08/2011;10/08/2011;'CAFET.C T PRAT';-6,10 €;11.108,59 €;1569;-6,10;15.632,68 €;'sin fechas';10/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11/08/2011;11/08/2011;'271 MISTER MINIT C';-17,10 €;11.091,49 €;1570;-17,10;15.615,58 €;'sin fechas';11/08/2011;'MISTER';'Gastos_Compras';'Hogar';'VARIABLES'
11/08/2011;11/08/2011;'BLADE CENTER';-29,95 €;11.061,54 €;1571;-29,95;15.585,63 €;'sin fechas';11/08/2011;'BLADE';'Gastos_Compras';'Hobbys';'VARIABLES'
11/08/2011;11/08/2011;'ENTREGA PTMO. 3061-0960001518';-3.000,00 €;8.061,54 €;1572;-3.000,00;12.585,63 €;'sin fechas';11/08/2011;'ENTREGA';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
11/08/2011;11/08/2011;'EROSKI-[COMIDA]';-79,53 €;7.982,01 €;1573;-79,53;12.506,10 €;'sin fechas';11/08/2011;'EROSKICOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
11/08/2011;11/08/2011;'GAS NATURAL';-131,32 €;7.850,69 €;1574;-131,32;12.374,78 €;'sin fechas';11/08/2011;'GAS';'Gastos_Servicios tipicos';'Gas';'FIJO'
11/08/2011;11/08/2011;'VIENA';-2,70 €;7.847,99 €;1575;-2,70;12.372,08 €;'sin fechas';11/08/2011;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/08/2011;12/08/2011;'GALPGEST-CANAL';-21,20 €;7.826,79 €;1576;-21,20;12.350,88 €;'sin fechas';12/08/2011;'GALPGESTCANAL';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
12/08/2011;12/08/2011;'MERCADONA';-19,27 €;7.807,52 €;1577;-19,27;12.331,61 €;'sin fechas';12/08/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
12/08/2011;12/08/2011;'TERIOSA TIME,';-48,40 €;7.759,12 €;1578;-48,40;12.283,21 €;'sin fechas';12/08/2011;'TERIOSA';'No computable';'No computable';'No computable'
13/08/2011;13/08/2011;'CARREFOUR-[COMIDA]';-9,94 €;7.749,18 €;1579;-9,94;12.273,27 €;'sin fechas';13/08/2011;'CARREFOURCOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
14/08/2011;14/08/2011;'TAKE';-63,18 €;7.686,00 €;1580;-63,18;12.210,09 €;'sin fechas';14/08/2011;'TAKE';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
16/08/2011;16/08/2011;'CCM VIDA Y P SEGURO PRESTAMO';-27,45 €;7.658,55 €;1581;-27,45;12.182,64 €;'sin fechas';16/08/2011;'CCM';'Gastos_Seguros';'Seguro vida';'FIJO'
16/08/2011;16/08/2011;'CCM VIDA Y PENSIO 000000493358';-19,12 €;7.639,43 €;1582;-19,12;12.163,52 €;'sin fechas';16/08/2011;'CCM';'Gastos_Seguros';'Seguro vida';'FIJO'
17/08/2011;17/08/2011;'CATALA GRANADOS SL';-43,96 €;7.595,47 €;1583;-43,96;12.119,56 €;'sin fechas';17/08/2011;'CATALA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
17/08/2011;17/08/2011;'FLORMAR';-5,80 €;7.589,67 €;1584;-5,80;12.113,76 €;'sin fechas';17/08/2011;'FLORMAR';'Gastos_Compras';'Regalos';'VARIABLES'
17/08/2011;17/08/2011;'KIKO';-6,00 €;7.583,67 €;1585;-6,00;12.107,76 €;'sin fechas';17/08/2011;'KIKO';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
17/08/2011;17/08/2011;'MISAKO';-9,00 €;7.574,67 €;1586;-9,00;12.098,76 €;'sin fechas';17/08/2011;'MISAKO';'Gastos_Compras';'Ropa';'VARIABLES'
17/08/2011;17/08/2011;'ONO';-86,47 €;7.488,20 €;1587;-86,47;12.012,29 €;'sin fechas';17/08/2011;'ONO';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
18/08/2011;18/08/2011;'CAFET.C T PRAT';-1,90 €;7.486,30 €;1588;-1,90;12.010,39 €;'sin fechas';18/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
18/08/2011;18/08/2011;'ENDESA ENERG EE_XXI40025545678';-61,25 €;7.425,05 €;1589;-61,25;11.949,14 €;'sin fechas';18/08/2011;'ENDESA';'Gastos_Servicios tipicos';'Electricidad';'FIJO'
19/08/2011;19/08/2011;'CAFET.C T PRAT';-1,90 €;7.423,15 €;1590;-1,90;11.947,24 €;'sin fechas';19/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
19/08/2011;19/08/2011;'MERCADONA';-15,29 €;7.407,86 €;1591;-15,29;11.931,95 €;'sin fechas';19/08/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
19/08/2011;19/08/2011;'PRIMARK';-22,50 €;7.385,36 €;1592;-22,50;11.909,45 €;'sin fechas';19/08/2011;'PRIMARK';'Gastos_Compras';'Ropa';'VARIABLES'
22/08/2011;14/08/2011;'AUTOPISTA TERR';-3,35 €;7.382,01 €;1593;-3,35;11.906,10 €;'sin fechas';14/08/2011;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/08/2011;15/08/2011;'AUTOPISTA TERR';-3,35 €;7.378,66 €;1594;-3,35;11.902,75 €;'sin fechas';15/08/2011;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/08/2011;22/08/2011;'BOLIN SHIJIA, SCP';-21,50 €;7.357,16 €;1595;-21,50;11.881,25 €;'sin fechas';22/08/2011;'BOLIN';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22/08/2011;22/08/2011;'EROSKI-[OTROS]';-50,64 €;7.306,52 €;1596;-50,64;11.830,61 €;'sin fechas';22/08/2011;'EROSKIOTROS';'Gastos_Compras';'Supermercado';'VARIABLES'
23/08/2011;23/08/2011;'AG.TRIBUT GABRIEL';100,00 €;7.406,52 €;1597;100,00;11.930,61 €;'sin fechas';23/08/2011;'AGTRIBUT';'Ingresos';'Subvenciones';
23/08/2011;23/08/2011;'TOCINERIES VENTURA';-9,56 €;7.396,96 €;1598;-9,56;11.921,05 €;'sin fechas';23/08/2011;'TOCINERIES';'Gastos_Compras';'Supermercado';'VARIABLES'
24/08/2011;24/08/2011;'CANGUROS';-200,00 €;7.196,96 €;1599;-200,00;11.721,05 €;'sin fechas';24/08/2011;'CANGUROS';'Gastos_Salud, saber y deporte';'Estudios';'VARIABLES'
24/08/2011;24/08/2011;'REINT.CAJERO';-20,00 €;7.176,96 €;1600;-20,00;11.701,05 €;'sin fechas';24/08/2011;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
25/08/2011;25/08/2011;'CAFET.C T PRAT';-4,00 €;7.172,96 €;1601;-4,00;11.697,05 €;'sin fechas';25/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
25/08/2011;25/08/2011;'CAPRABO';-14,73 €;7.158,23 €;1602;-14,73;11.682,32 €;'sin fechas';25/08/2011;'CAPRABO';'Gastos_Compras';'Supermercado';'VARIABLES'
25/08/2011;25/08/2011;'DIETISTA';-62,00 €;7.096,23 €;1603;-62,00;11.620,32 €;'sin fechas';25/08/2011;'DIETISTA';'Gastos_Salud, saber y deporte';'Otros Salud';'VARIABLES'
25/08/2011;25/08/2011;'REINT.CAJERO';-38,00 €;7.058,23 €;1604;-38,00;11.582,32 €;'sin fechas';25/08/2011;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
26/08/2011;26/08/2011;'E.S. RUBI II';-30,00 €;7.028,23 €;1605;-30,00;11.552,32 €;'sin fechas';26/08/2011;'RUBI';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
26/08/2011;26/08/2011;'FOMENT DE TERRASSA, S.A. FOMEN';2.119,52 €;9.147,75 €;1606;2.119,52;13.671,84 €;'sin fechas';26/08/2011;'FOMENT';'Ingresos';'Nomina';'FIJO'
27/08/2011;27/08/2011;'BUENAS MIGAS';-4,30 €;9.143,45 €;1607;-4,30;13.667,54 €;'sin fechas';27/08/2011;'BUENAS';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/08/2011;27/08/2011;'EL CORTE INGLES';-49,90 €;9.093,55 €;1608;-49,90;13.617,64 €;'sin fechas';27/08/2011;'CORTE';'Gastos_Compras';'Supermercado';'VARIABLES'
27/08/2011;27/08/2011;'FF.CC.GENERALITAT';-22,35 €;9.071,20 €;1609;-22,35;13.595,29 €;'sin fechas';27/08/2011;'FFCCGENERALITAT';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
27/08/2011;27/08/2011;'LA VACA PACA';-43,60 €;9.027,60 €;1610;-43,60;13.551,69 €;'sin fechas';27/08/2011;'VACA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/08/2011;29/08/2011;'CAFET.C T PRAT';-1,90 €;9.025,70 €;1611;-1,90;13.549,79 €;'sin fechas';29/08/2011;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/08/2011;29/08/2011;'FARMACIA';-77,91 €;8.947,79 €;1612;-77,91;13.471,88 €;'sin fechas';29/08/2011;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
29/08/2011;30/08/2011;'INFORMACIO I TECNOLOGIA DE CAT';1.526,20 €;10.473,99 €;1613;1.526,20;14.998,08 €;'sin fechas';30/08/2011;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
29/08/2011;29/08/2011;'FRANKFURT LES LLETRES';-5,15 €;10.468,84 €;1614;-5,15;14.992,93 €;'sin fechas';29/08/2011;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/08/2011;29/08/2011;'MERCADONA';-30,99 €;10.437,85 €;1615;-30,99;14.961,94 €;'sin fechas';29/08/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
30/08/2011;30/08/2011;'GRINZING';-4,90 €;10.432,95 €;1616;-4,90;14.957,04 €;'sin fechas';30/08/2011;'GRINZING';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
30/08/2011;30/08/2011;'REINT.CAJERO';-40,00 €;10.392,95 €;1617;-40,00;14.917,04 €;'sin fechas';30/08/2011;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
31/08/2011;31/08/2011;'CAPRABO';-13,40 €;10.379,55 €;1618;-13,40;14.903,64 €;'sin fechas';31/08/2011;'CAPRABO';'Gastos_Compras';'Supermercado';'VARIABLES'
31/08/2011;31/08/2011;'EL CORTE INGLES';-53,90 €;10.325,65 €;1619;-53,90;14.849,74 €;'sin fechas';31/08/2011;'CORTE';'Gastos_Compras';'Supermercado';'VARIABLES'
31/08/2011;31/08/2011;'EL CORTE INGLES';-2,05 €;10.323,60 €;1620;-2,05;14.847,69 €;'sin fechas';31/08/2011;'CORTE';'Gastos_Compras';'Supermercado';'VARIABLES'
31/08/2011;31/08/2011;'RECIBO PTMOS. 3061-0960001518';-583,25 €;9.740,35 €;1621;-583,25;14.264,44 €;'sin fechas';31/08/2011;'RECIBO';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
01/09/2011;01/09/2011;'BOSSANOVA';-22,00 €;9.718,35 €;1622;-22,00;14.242,44 €;'sin fechas';01/09/2011;'BOSSANOVA';'Gastos_Compras';'Ropa';'VARIABLES'
01/09/2011;01/09/2011;'CIA.DE SEGUROS AD 006662671613';-73,20 €;9.645,15 €;1623;-73,20;14.169,24 €;'sin fechas';01/09/2011;'CIADE';'Gastos_Salud, saber y deporte';'Medico';'VARIABLES'
01/09/2011;01/09/2011;'DECATHLON';-22,95 €;9.622,20 €;1624;-22,95;14.146,29 €;'sin fechas';01/09/2011;'DECATHLON';'Gastos_Compras';'Deportivo';'VARIABLES'
01/09/2011;01/09/2011;'ES STA. MARGARITA';-43,29 €;9.578,91 €;1625;-43,29;14.103,00 €;'sin fechas';01/09/2011;'STA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
01/09/2011;01/09/2011;'GAME';-12,95 €;9.565,96 €;1626;-12,95;14.090,05 €;'sin fechas';01/09/2011;'GAME';'Gastos_Compras';'Hobbys';'VARIABLES'
01/09/2011;01/09/2011;'H&M';-19,95 €;9.546,01 €;1627;-19,95;14.070,10 €;'sin fechas';01/09/2011;'HM';'Gastos_Compras';'Ropa';'VARIABLES'
01/09/2011;01/09/2011;'MANTENIMIENTO';-1,50 €;9.544,51 €;1628;-1,50;14.068,60 €;'sin fechas';01/09/2011;'MANTENIMIENTO';'Gastos_Banco y organismos';'Cargos banco';'FIJO'
01/09/2011;01/09/2011;'MERCADONA';-3,24 €;9.541,27 €;1629;-3,24;14.065,36 €;'sin fechas';01/09/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
01/09/2011;01/09/2011;'MERCADONA';-140,57 €;9.400,70 €;1630;-140,57;13.924,79 €;'sin fechas';01/09/2011;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
01/09/2011;01/09/2011;'OCIO&OTROS';-80,00 €;9.320,70 €;1631;-80,00;13.844,79 €;'sin fechas';01/09/2011;'OCIOOTROS';'Gastos_Ocio y transporte';'Otros ocio';'VARIABLES'
01/09/2011;01/09/2011;'REINT.CAJERO';-7,60 €;9.313,10 €;1632;-7,60;13.837,19 €;'sin fechas';01/09/2011;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
01/09/2011;01/09/2011;'RESTAURANTES';-24,80 €;9.288,30 €;1633;-24,80;13.812,39 €;'sin fechas';01/09/2011;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
01/09/2011;01/09/2011;'SERVICIOS&PARKING';-212,40 €;9.075,90 €;1634;-212,40;13.599,99 €;'sin fechas';01/09/2011;'SERVICIOSPARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/09/2011;02/09/2011;'C&A';-29,00 €;9.046,90 €;1635;-29,00;13.570,99 €;'sin fechas';02/09/2011;'CA';'Gastos_Compras';'Ropa';'VARIABLES'
02/09/2011;02/09/2011;'CARREFOUR-[COMIDA]';-32,07 €;9.014,83 €;1636;-32,07;13.538,92 €;'sin fechas';02/09/2011;'CARREFOURCOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
02/09/2011;02/09/2011;'FARMACIA';-27,71 €;8.987,12 €;1637;-27,71;13.511,21 €;'sin fechas';02/09/2011;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
02/09/2011;02/09/2011;'FOREVER 21';-18,95 €;8.968,17 €;1638;-18,95;13.492,26 €;'sin fechas';02/09/2011;'FOREVER';'Gastos_Compras';'Ropa';'VARIABLES'
02/09/2011;02/09/2011;'RESTAURANTES';-47,80 €;8.920,37 €;1639;-47,80;13.444,46 €;'sin fechas';02/09/2011;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/09/2011;05/09/2011;'COM. MANT. ACTIVAS DE LIQ.';-4,50 €;8.915,87 €;1640;-4,50;13.439,96 €;'sin fechas';05/09/2011;'COM';'Gastos_Banco y organismos';'Cargos banco';'FIJO'
03/09/2011;03/09/2011;'DHR TRADE SL';-12,10 €;8.903,77 €;1641;-12,10;13.427,86 €;'sin fechas';03/09/2011;'DHR';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
03/09/2011;03/09/2011;'FARMACIA';-89,23 €;8.814,54 €;1642;-89,23;13.338,63 €;'sin fechas';03/09/2011;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
03/09/2011;05/09/2011;'IMP.RET.A CTA';-0,05 €;8.814,49 €;1643;-0,05;13.338,58 €;'sin fechas';05/09/2011;'IMPRETA';'Gastos_Banco y organismos';'Impuestos';'FIJO'
03/09/2011;05/09/2011;'INTERESES';0,24 €;8.814,73 €;1644;0,24;13.338,82 €;'sin fechas';05/09/2011;'INTERESES';'Ingresos';'Rendimientos';
03/09/2011;03/09/2011;'LA BRASA';-35,01 €;8.779,72 €;1645;-35,01;13.303,81 €;'sin fechas';03/09/2011;'BRASA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
