'FECHA';'COMERCIO/CAJERO';'IMPORTE';'MONEDA';'CONCEPTO';'ESTADO';'SEQ';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
01/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1733;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';16;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02-04-2019;'SUPER.BON PREU S1';-4,25;'Euros';'B_Compras.';'PAGADO';17;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
02-04-2019;'EL SALON THE BARB';-37;'Euros';'B_Compras.';'PAGADO';18;'SALON';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
02-04-2019;'FORN CARNE';-6,85;'Euros';'B_Compras.';'PAGADO';19;'FORN';'Gastos_Compras';'Supermercado';'VARIABLES'
02/04/2019;'CATALUNYA CAIX/EL';-3,10 €;'Euro';'Compras.';'PAGADO';1734;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03-04-2019;'ESPAI CARME /VIL';-14,5;'Euros';'B_Compras.';'PAGADO';20;'ESPAI';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';21;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04-04-2019;'REY DONNER KEBAB';-3,5;'Euros';'B_Compras.';'PAGADO';22;'REY';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';23;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/04/2019;'CATALUNYA CAIX/EL';-3,00 €;'Euro';'Compras.';'PAGADO';1735;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1736;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';24;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/04/2019;'CATALUNYA CAIX/EL';-3,00 €;'Euro';'Compras.';'PAGADO';1737;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
09-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';25;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
09-04-2019;'BARCELONA FOOD/CA';-8,77;'Euros';'B_Compras.';'PAGADO';26;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
09-04-2019;'BON AREA';-6,84;'Euros';'B_Compras.';'PAGADO';27;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
09/04/2019;'CATALUNYA CAIX/EL';-3,50 €;'Euro';'Compras.';'PAGADO';1738;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';28;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10-04-2019;'COQUES I PANADONS';-9,4;'Euros';'B_Compras.';'PAGADO';29;'COQUES';'Gastos_Compras';'Supermercado';'VARIABLES'
10/04/2019;'CATALUNYA CAIX/EL';-2,00 €;'Euro';'Compras.';'PAGADO';1739;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/04/2019;'CATALUNYA CAIX/EL';-2,00 €;'Euro';'Compras.';'PAGADO';1740;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1741;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/04/2019;'TUNELS VALLVI S. C:2T';-4,34 €;'Euro';'Compras.';'PAGADO';1742;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1743;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';30;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1744;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1745;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';31;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12-04-2019;'BARCELONA FOOD/CA';-3,59;'Euros';'B_Compras.';'PAGADO';32;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
13-04-2019;'MS MODE TERRASSA';-47,57;'Euros';'B_Compras.';'PAGADO';33;'MODE';'Gastos_Compras';'Ropa';'VARIABLES'
13-04-2019;'MISAKO TERRASSA';-29,99;'Euros';'B_Compras.';'PAGADO';34;'MISAKO';'Gastos_Compras';'Ropa';'VARIABLES'
13-04-2019;'ANPOL EGARA SL';-9,94;'Euros';'B_Compras.';'PAGADO';35;'ANPOL';'Gastos_Compras';'Hobbys';'VARIABLES'
15-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';36;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15-04-2019;'BARCELONA FOOD/CA';-3,59;'Euros';'B_Compras.';'PAGADO';37;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
16-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';38;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
16-04-2019;'BON AREA';-26,6;'Euros';'B_Compras.';'PAGADO';39;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
17-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';40;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17-04-2019;'BARCELONA FOOD/CA';-14,56;'Euros';'B_Compras.';'PAGADO';41;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
20/04/2019;'CARNISERIA LA TOR';-31,20 €;'Euro';'Compras.';'PAGADO';1746;'CARNISERIA';'Gastos_Compras';'Supermercado';'VARIABLES'
22/04/2019;'VIENA TORTOSA';-8,75 €;'Euro';'Compras.';'PAGADO';1747;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22/04/2019;'REDONDEO S0LIDARI';-0,25 €;'Euro';'Compras.';'PAGADO';1748;'REDONDEO';'Gastos_Salud, saber y deporte';'Solidaridad';'VARIABLES'
23-04-2019;'FRANKFURT LES LLE';-2,9;'Euros';'B_Compras.';'PAGADO';42;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
23-04-2019;'BARCELONA FOOD/CA';-4,84;'Euros';'B_Compras.';'PAGADO';43;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
23/04/2019;'CATALUNYA CAIX/EL';-2,00 €;'Euro';'Compras.';'PAGADO';1749;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
23/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1750;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/04/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1751;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/04/2019;'TUNELS    VALLVI S. C:2T';-4,34 €;'Euro';'Compras.';'PAGADO';1752;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02-05-2019;'BON AREA';-16,74;'Euros';'B_Compras.';'PAGADO';44;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
03-05-2019;'VIENA PARC VALLES';-7,7;'Euros';'B_Compras.';'PAGADO';45;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03-05-2019;'FRUITES I VERDURE';-14,03;'Euros';'B_Compras.';'PAGADO';46;'FRUITES';'Gastos_Compras';'Supermercado';'VARIABLES'
08-05-2019;'L ANTIGA CASA SAL';-17,41;'Euros';'B_Compras.';'PAGADO';47;'ANTIGA';'Gastos_Compras';'Hobbys';'VARIABLES'
09-05-2019;'SUPER.BON PREU S1';-5,97;'Euros';'B_Compras.';'PAGADO';48;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
10-05-2019;'COQUES I PANADONS';-52,3;'Euros';'B_Compras.';'PAGADO';49;'COQUES';'Gastos_Compras';'Supermercado';'VARIABLES'
10/05/2019;'CATALUNYA CAIX/EL';-3,00 €;'Euro';'Compras.';'PAGADO';1753;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/05/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1754;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13-05-2019;'MC PASTISSERIA';-3,3;'Euros';'B_Compras.';'PAGADO';50;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
13-05-2019;'BARCELONA FOOD/CA';-4,58;'Euros';'B_Compras.';'PAGADO';51;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
13/05/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1755;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14-05-2019;'BARCELONA FOOD/CA';-19,26;'Euros';'B_Compras.';'PAGADO';52;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
14-05-2019;'COQUES I PANADONS';-7,9;'Euros';'B_Compras.';'PAGADO';53;'COQUES';'Gastos_Compras';'Supermercado';'VARIABLES'
14/05/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1756;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/05/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1757;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15-05-2019;'REY DONNER KEBAB';-3,5;'Euros';'B_Compras.';'PAGADO';54;'REY';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/05/2019;'CATALUNYA CAIX/EL';-2,00 €;'Euro';'Compras.';'PAGADO';1758;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/05/2019;'BON AREA';-25,22 €;'Euro';'Compras.';'PAGADO';1759;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
17-05-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';55;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17-05-2019;'BARCELONA FOOD/CA';-8,27;'Euros';'B_Compras.';'PAGADO';56;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
17/05/2019;'CATALUNYA CAIX/EL';-3,80 €;'Euro';'Compras.';'PAGADO';1760;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/05/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1761;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20-05-2019;'FRANKFURT LES LLE';-1,4;'Euros';'B_Compras.';'PAGADO';57;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20-05-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';58;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20-05-2019;'SUPER.BON PREU S1';-6,39;'Euros';'B_Compras.';'PAGADO';59;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
20/05/2019;'FRUTAS Y VERDURAS';-7,78 €;'Euro';'Compras.';'PAGADO';1762;'FRUTAS';'Gastos_Compras';'Supermercado';'VARIABLES'
20/05/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1763;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21-05-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';60;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21-05-2019;'BARCELONA FOOD/CA';-3,58;'Euros';'B_Compras.';'PAGADO';61;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
21-05-2019;'EL SALON THE BARB';-34,99;'Euros';'B_Compras.';'PAGADO';62;'SALON';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
22-05-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';63;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22-05-2019;'DAMUNT UN CEL DE';-26,6;'Euros';'B_Compras.';'PAGADO';64;'DAMUNT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22-05-2019;'SHAOWEN JIAYING S';-10,05;'Euros';'B_Compras.';'PAGADO';65;'SHAOWEN';'Gastos_Compras';'Hogar';'VARIABLES'
22-05-2019;'FRANKFURT VALLES';-14,3;'Euros';'B_Compras.';'PAGADO';66;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27-05-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';67;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28-05-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';68;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28-05-2019;'BARCELONA FOOD/CA';-5,78;'Euros';'B_Compras.';'PAGADO';69;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
29-05-2019;'BARCELONA FOOD/CA';-4,84;'Euros';'B_Compras.';'PAGADO';70;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
31-05-2019;'FRANKFURT LES LLE';-5,5;'Euros';'B_Compras.';'PAGADO';71;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
31-05-2019;'BON AREA';-15,59;'Euros';'B_Compras.';'PAGADO';72;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
02/06/2019;'BON AREA';-24,78 €;'Euro';'Compras.';'PAGADO';1764;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
03/06/2019;'E.S. RUBI II';-49,36 €;'Euro';'Compras.';'PAGADO';1765;'RUBI';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
03/06/2019;'CATALUNYA CAIX/EL';-2,90 €;'Euro';'Compras.';'PAGADO';1766;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/06/2019;'VIENA PARC VALLES';-22,60 €;'Euro';'Compras.';'PAGADO';1767;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/06/2019;'REDONDEO S0LIDARI';-0,40 €;'Euro';'Compras.';'PAGADO';1768;'REDONDEO';'Gastos_Salud, saber y deporte';'Solidaridad';'VARIABLES'
03/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1769;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1770;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04-06-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';73;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04-06-2019;'BARCELONA FOOD/CA';-6,71;'Euros';'B_Compras.';'PAGADO';74;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
04-06-2019;'VIENA MONTSERRAT';-7,15;'Euros';'B_Compras.';'PAGADO';75;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/06/2019;'CATALUNYA CAIX/EL';-2,80 €;'Euro';'Compras.';'PAGADO';1771;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/06/2019;'FRANKFURT LES LLE';-11,60 €;'Euro';'Compras.';'PAGADO';1772;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/06/2019;'PARKING VAPOR GRA';-2,65 €;'Euro';'Compras.';'PAGADO';1773;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/06/2019;'GIFI TERRASSA';-14,50 €;'Euro';'Compras.';'PAGADO';1774;'GIFI';'Gastos_Compras';'Hogar';'VARIABLES'
04/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1775;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/06/2019;'LIDL TERRASSA-LES';-32,48 €;'Euro';'Compras.';'PAGADO';1776;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
05/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1777;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1778;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06-06-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';76;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06-06-2019;'TIGER /TER';-41;'Euros';'B_Compras.';'PAGADO';77;'TIGER';'Gastos_Compras';'Otras compras';'VARIABLES'
06/06/2019;'CATALUNYA CAIX/EL';-3,70 €;'Euro';'Compras.';'PAGADO';1779;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06/06/2019;'MEGA ASIA';-24,70 €;'Euro';'Compras.';'PAGADO';1780;'MEGA';'Gastos_Compras';'Hogar';'VARIABLES'
06/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1781;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1782;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/06/2019;'AP. PLAÇA VELLA';-1,85 €;'Euro';'Compras.';'PAGADO';1783;'PLAA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/06/2019;'REST.MEXTERRA';-53,75 €;'Euro';'Compras.';'PAGADO';1784;'RESTMEXTERRA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10-06-2019;'BARCELONA FOOD/CA';-3,15;'Euros';'B_Compras.';'PAGADO';78;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
10/06/2019;'BON AREA';-26,94 €;'Euro';'Compras.';'PAGADO';1785;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
11-06-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';79;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11-06-2019;'FRANKFURT LES LLE';-4,8;'Euros';'B_Compras.';'PAGADO';80;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11/06/2019;'CATALUNYA CAIX/EL';-3,00 €;'Euro';'Compras.';'PAGADO';1786;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12-06-2019;'BARCELONA FOOD/CA';-6,43;'Euros';'B_Compras.';'PAGADO';81;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
12/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1787;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13-06-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';82;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
13-06-2019;'FRANKFURT LES LLE';-4,8;'Euros';'B_Compras.';'PAGADO';83;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14-06-2019;'MC PASTISSERIA';-4,5;'Euros';'B_Compras.';'PAGADO';84;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14-06-2019;'SUPER.BON PREU S1';-3,29;'Euros';'B_Compras.';'PAGADO';85;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
17-06-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';86;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17-06-2019;'BARCELONA FOOD/CA';-4,88;'Euros';'B_Compras.';'PAGADO';87;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
17/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1788;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
18-06-2019;'FRANKFURT LES LLE';-3;'Euros';'B_Compras.';'PAGADO';88;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
18-06-2019;'SUPER.BON PREU S1';-8,07;'Euros';'B_Compras.';'PAGADO';89;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
18/06/2019;'EL SALON THE BARB';-26,99 €;'Euros';'B_Compras.';'PAGADO';90;'SALON';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
19/06/2019;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';91;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
19/06/2019;'TUNELS VALLVI N. C:2T';-3,86 €;'Euro';'Compras.';'PAGADO';1789;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
19/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1790;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/06/2019;'MC PASTISSERIA';-4,20 €;'Euros';'B_Compras.';'PAGADO';92;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20/06/2019;'SUPER.BON PREU S1';-9,37 €;'Euros';'B_Compras.';'PAGADO';93;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
20/06/2019;'FRANKFURT LES LLE';-4,80 €;'Euros';'B_Compras.';'PAGADO';94;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/06/2019;'MC PASTISSERIA';-2,20 €;'Euros';'B_Compras.';'PAGADO';95;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/06/2019;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';96;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/06/2019;'CATALUNYA CAIX/EL';-8,70 €;'Euro';'Compras.';'PAGADO';1791;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/06/2019;'TIGER /TER';-17,00 €;'Euro';'Compras.';'PAGADO';1792;'TIGER';'Gastos_Compras';'Otras compras';'VARIABLES'
21/06/2019;'AP. PLAÇA VELLA';-3,05 €;'Euro';'Compras.';'PAGADO';1793;'PLAA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1794;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/06/2019;'KIABI BARICENT/BA';-42,50 €;'Euros';'B_Compras.';'PAGADO';97;'KIABI';'Gastos_Compras';'Ropa';'VARIABLES'
22/06/2019;'SUPER.REYPA /TAR';-8,23 €;'Euros';'B_Compras.';'PAGADO';98;'SUPERREYPA';'Gastos_Compras';'Supermercado';'VARIABLES'
25/06/2019;'FRANKFURT LES LLE';-12,30 €;'Euros';'B_Compras.';'PAGADO';99;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
25/06/2019;'CATALUNYA CAIX/EL';-5,70 €;'Euro';'Compras.';'PAGADO';1795;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
25/06/2019;'ES LA RIERA /EL';-30,00 €;'Euro';'Compras.';'PAGADO';1796;'RIERA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
25/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1797;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
26/06/2019;'FRANKFURT LES LLE';-9,80 €;'Euros';'B_Compras.';'PAGADO';100;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
26/06/2019;'CINESA PARC VALLE';-15,16 €;'Euro';'Compras.';'PAGADO';1798;'CINESA';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
26/06/2019;'FRUTAS Y VERDURAS';-12,20 €;'Euro';'Compras.';'PAGADO';1799;'FRUTAS';'Gastos_Compras';'Supermercado';'VARIABLES'
26/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1800;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/06/2019;'MC PASTISSERIA';-8,75 €;'Euros';'B_Compras.';'PAGADO';101;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/06/2019;'SUPER.REYPA /TAR';-8,28 €;'Euro';'Compras.';'PAGADO';1801;'SUPERREYPA';'Gastos_Compras';'Supermercado';'VARIABLES'
27/06/2019;'AUTOPISTAS TERRASSA MANRE';-1,44 €;'Euro';'Compras.';'PAGADO';1802;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/06/2019;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';102;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
